"","ds","Global_reactive_power","y","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh","Voltage","Global_intensity","week"
"1239",2010-05-07,145.164,27.4000666666667,1.053,0.332,13.602,12.4130666666667,237.495895833333,4.81569444444444,19
"1240",2010-05-08,173.222,25.5570333333333,3.569,2.435,10.158,9.39503333333333,241.897020833333,4.48527777777778,19
"1241",2010-05-09,205.384,26.1085,2.888,2.636,9.945,10.6395,241.401326388889,4.63847222222222,19
"1242",2010-05-10,144.298,24.4648666666667,0,0.403,12.893,11.1688666666667,240.998409722222,4.26013888888889,19
"1243",2010-05-11,152.3,26.1894666666667,1.156,0.345,11.418,13.2704666666667,242.383076388889,4.54375,19
"1244",2010-05-12,159.798,33.9236333333333,1.036,4.434,16.362,12.0916333333333,241.716625,5.89027777777778,19
"1245",2010-05-13,154.176,25.9044333333333,2.124,1.477,10.528,11.7754333333333,242.960472222222,4.48,19
"1246",2010-05-14,159.884,28.7024333333333,1.045,0.334,16.764,10.5594333333333,242.067229166667,4.98194444444444,20
"1247",2010-05-15,232.944,32.4128666666667,3.347,0.336,13.67,15.0598666666667,242.102715277778,5.70930555555556,20
"1248",2010-05-16,164.382,35.0071,3.361,3.922,11.888,15.8361,240.973652777778,6.15444444444444,20
"1249",2010-05-17,147.376,27.1363666666667,1.014,0.367,15.344,10.4113666666667,241.360270833333,4.72319444444444,20
"1250",2010-05-18,149.652,23.6864,0,0.37,11.677,11.6394,241.520875,4.11833333333333,20
"1251",2010-05-19,151.254,23.7792,2.122,0.659,9.864,11.1342,241.601041666667,4.17625,20
"1252",2010-05-20,139.14,19.2316333333333,0,0.369,10.101,8.76163333333333,242.450784722222,3.35527777777778,20
"1253",2010-05-21,167.694,21.5732666666667,1.073,0.381,10.113,10.0062666666667,241.759048611111,3.79777777777778,21
"1254",2010-05-22,212.698,34.9295333333333,2.278,2.441,17.454,12.7565333333333,239.553104166667,6.15652777777778,21
"1255",2010-05-23,253.1,24.7926,0.864,0.416,9.541,13.9716,240.690347222222,4.39805555555556,21
"1256",2010-05-24,228.04,22.3555333333333,1.875,2.467,7.746,10.2675333333333,241.035097222222,3.97111111111111,21
"1257",2010-05-25,203.866,19.9771,0.474,0.451,10.439,8.6131,240.263048611111,3.59097222222222,21
"1258",2010-05-26,241.61,23.1314,0.914,4.5,8.53,9.1874,239.543194444444,4.185,21
"1259",2010-05-27,195.836,22.0557,0.932,0.443,10.669,10.0117,239.920951388889,3.91125,21
"1260",2010-05-28,162.47,23.3027333333333,1.02,0.413,11.616,10.2537333333333,240.039576388889,4.09902777777778,22
"1261",2010-05-29,205.612,34.1634666666667,4.057,0.4,16.635,13.0714666666667,240.201708333333,6.04055555555556,22
"1262",2010-05-30,176.892,27.7616666666667,2.405,2.976,9.708,12.6726666666667,240.467013888889,4.90208333333333,22
"1263",2010-05-31,145.874,22.3410333333333,1.71,2.171,10.461,7.99903333333333,240.690208333333,3.97305555555556,22
"1264",2010-06-01,136.97,21.1494,0.97,0.4,11.858,7.9214,240.540277777778,3.71819444444444,22
"1265",2010-06-02,129.238,16.3483,0,0.656,8.454,7.2383,240.336458333333,2.91583333333333,22
"1266",2010-06-03,164.036,23.2364333333333,2.916,0.451,12.304,7.56543333333333,240.244506944444,4.15416666666667,22
"1267",2010-06-04,185.244,23.6759,1.695,0.397,12.517,9.0669,240.279638888889,4.20333333333333,23
"1268",2010-06-05,293.99,33.4940666666667,10.932,1.253,12.223,9.08606666666667,241.100381944444,6.09513888888889,23
"1269",2010-06-06,291.186,29.1132,7.609,0.574,11.365,9.5652,241.421618055556,5.28819444444444,23
"1270",2010-06-07,184.11,16.8680333333333,1.821,0.488,6.737,7.82203333333333,242.331048611111,3.03291666666667,23
"1271",2010-06-08,198.334,22.7005666666667,1.513,0.821,11.374,8.99256666666667,241.076854166667,4.03375,23
"1272",2010-06-09,182.534,25.5780333333333,2.774,4.269,8.255,10.2800333333333,241.186736111111,4.54472222222222,23
"1273",2010-06-10,173.226,20.2531666666667,0,0.474,10.87,8.90916666666667,241.694444444444,3.59152777777778,23
"1274",2010-06-11,218.57,24.5112,3.439,0.468,11.728,8.8762,241.453291666667,4.4125,24
"1275",2010-06-12,271.75,32.9073666666667,2.705,3.659,16.202,10.3413666666667,240.354194444444,5.84736111111111,24
"1276",2010-06-13,253.716,27.9059333333333,4.922,2.516,9.096,11.3719333333333,241.202923611111,5.06,24
"1277",2010-06-14,178.64,20.2997333333333,0.958,0.473,10.336,8.53273333333333,241.616833333333,3.61375,24
"1278",2010-06-15,179.096,20.3994333333333,0,0.488,10.144,9.76743333333333,240.903298611111,3.62291666666667,24
"1279",2010-06-16,183.078,29.4682,1.875,4.999,10.336,12.2582,240.751381944444,5.18375,24
"1280",2010-06-17,168.268,17.1336333333333,0,0.488,8.51,8.13563333333333,240.427090277778,3.05097222222222,24
"1281",2010-06-18,171.418,22.2052666666667,0.977,0.454,11.977,8.79726666666667,240.523409722222,3.94597222222222,25
"1282",2010-06-19,210.808,23.6036666666667,2.385,1.803,9.554,9.86166666666667,241.703638888889,4.21416666666667,25
"1283",2010-06-20,144.08,27.8758333333333,1.021,4.195,12.337,10.3228333333333,240.307833333333,4.92444444444444,25
"1284",2010-06-21,169.68,27.6815,3.824,3.525,11.179,9.1535,240.953993055556,4.94763888888889,25
"1285",2010-06-22,209.434,25.3431333333333,0.968,6.176,9.23,8.96913333333333,240.684923611111,4.58166666666667,25
"1286",2010-06-23,296.482,24.0344,5.74,1.5,10.188,6.6064,239.998583333333,4.38319444444444,25
"1287",2010-06-24,230.782,18.263,0.973,0.883,8.09,8.317,240.809486111111,3.27458333333333,25
"1288",2010-06-25,218.734,18.3239666666667,0,0.689,10.466,7.16896666666667,240.530548611111,3.32111111111111,26
"1289",2010-06-26,294.49,16.3603333333333,0.921,1.221,7.939,6.27933333333333,241.494861111111,3.00263888888889,26
"1290",2010-06-27,304.71,18.9994,2.665,0.764,7.69,7.8804,239.947479166667,3.48527777777778,26
"1291",2010-06-28,280.888,24.5223333333333,0,0.809,12.516,11.1973333333333,240.429013888889,4.3725,26
"1292",2010-06-29,322.932,22.8001333333333,1.746,1.98,8.263,10.8111333333333,240.341166666667,4.16083333333333,26
"1293",2010-06-30,238.588,23.0689333333333,0.398,0.806,5.214,16.6509333333333,240.610958333333,4.09375,26
"1294",2010-07-01,288.452,22.4833666666667,0.877,0.921,7.438,13.2473666666667,239.314215277778,4.05194444444444,26
"1295",2010-07-02,297.298,19.0154666666667,0.822,0.932,6.337,10.9244666666667,239.630118055556,3.495,27
"1296",2010-07-03,314.906,18.6679,0,0.968,6.151,11.5489,241.336277777778,3.42125,27
"1297",2010-07-04,280.146,25.6348,0.86,0.804,6.597,17.3738,240.334465277778,4.56180555555556,27
"1298",2010-07-05,233.846,18.5665,0.841,0.837,6.913,9.9755,241.1825625,3.33138888888889,27
"1299",2010-07-06,192.292,16.7655666666667,0,0.771,8.451,7.54356666666667,240.529701388889,3.00569444444444,27
"1300",2010-07-07,209.536,13.9131333333333,0.879,0.76,5.762,6.51213333333333,240.657451388889,2.54666666666667,27
"1301",2010-07-08,246.894,20.2108666666667,0.857,1.35,8.459,9.54486666666667,240.304125,3.62944444444444,27
"1302",2010-07-09,314.074,18.0579666666667,0,0.625,5.356,12.0769666666667,240.792506944444,3.32319444444444,28
"1303",2010-07-10,281.282,19.2417333333333,0.907,1.24,8.921,8.17373333333333,240.062520833333,3.51027777777778,28
"1304",2010-07-11,302.624,19.8928666666667,0.848,0.594,7.781,10.6698666666667,239.773951388889,3.64805555555556,28
"1305",2010-07-12,285.912,18.4929,1.724,0.646,6.444,9.6789,240.218645833333,3.39722222222222,28
"1306",2010-07-13,287.722,23.0352333333333,2.273,2.826,7.894,10.0422333333333,240.494791666667,4.24041666666667,28
"1307",2010-07-14,248.48,23.4912,1.064,0.598,7.575,14.2542,240.341916666667,4.26055555555556,28
"1308",2010-07-15,192.324,27.2636,1.108,2.179,8.203,15.7736,240.366909722222,4.79194444444444,28
"1309",2010-07-16,196.728,13.6676,0,0.568,3.854,9.2456,241.154347222222,2.48708333333333,29
"1310",2010-07-17,181.35,13.4392,0,0.541,6.094,6.8042,241.184208333333,2.42416666666667,29
"1311",2010-07-18,169.93,13.5339666666667,0,0.498,3.943,9.09296666666667,241.450201388889,2.41763888888889,29
"1312",2010-07-19,192.498,13.3526333333333,0,0.549,6.105,6.69863333333333,241.849555555556,2.395,29
"1313",2010-07-20,218.46,14.2637333333333,0.009,0.55,5.178,8.52673333333333,241.648986111111,2.56847222222222,29
"1314",2010-07-21,244.246,17.7361,2.03,0.585,6.178,8.9431,241.720805555556,3.20486111111111,29
"1315",2010-07-22,311.284,19.4074333333333,0,2.151,5.604,11.6524333333333,241.189784722222,3.50111111111111,29
"1316",2010-07-23,285.28,19.6026333333333,0.897,2.106,8.295,8.30463333333333,239.882916666667,3.52333333333333,30
"1317",2010-07-24,285.854,15.3611333333333,0,2.096,3.892,9.37313333333333,240.296868055556,2.78611111111111,30
"1318",2010-07-25,258.166,18.8401666666667,0,3.732,7.549,7.55916666666667,240.279479166667,3.36861111111111,30
"1319",2010-07-26,177.86,14.7358333333333,0,2.246,4.147,8.34283333333333,240.937631944444,2.65833333333333,30
"1320",2010-07-27,174.73,15.8726666666667,0.907,0.523,4.042,10.4006666666667,239.630097222222,2.82694444444444,30
"1321",2010-07-28,182.866,14.3775666666667,0.801,0.544,7.232,5.80056666666667,240.306256944444,2.58347222222222,30
"1322",2010-07-29,177.266,9.15173333333333,0,0.537,4.158,4.45673333333333,240.384534722222,1.68972222222222,30
"1323",2010-07-30,172.854,9.18766666666667,0,0.534,4.087,4.56666666666667,240.049083333333,1.69513888888889,31
"1324",2010-07-31,181.73,9.2436,0,0.548,4.272,4.4236,239.680854166667,1.71597222222222,31
"1325",2010-08-01,184.49,9.26106666666667,0,0.558,4.263,4.44006666666667,239.801305555556,1.72055555555556,31
"1326",2010-08-02,183.244,9.15803333333333,0,0.536,4.191,4.43103333333333,240.897354166667,1.70083333333333,31
"1327",2010-08-03,177.116,10.2535333333333,0,0.527,4.096,5.63053333333333,241.501701388889,1.85305555555556,31
"1328",2010-08-04,179.432,9.05593333333333,0,0.532,4.116,4.40793333333333,241.397951388889,1.67222222222222,31
"1329",2010-08-05,173.68,8.89126666666667,0,0.517,4.013,4.36126666666667,241.859388888889,1.63458333333333,31
"1330",2010-08-06,164.584,8.74576666666667,0,0.507,3.947,4.29176666666667,240.953236111111,1.60361111111111,32
"1331",2010-08-07,168.026,8.79126666666667,0,0.52,3.968,4.30326666666667,241.325048611111,1.61805555555556,32
"1332",2010-08-08,168.092,8.80766666666667,0,0.526,3.958,4.32366666666667,240.734465277778,1.62347222222222,32
"1333",2010-08-09,171.492,8.91773333333333,0,0.515,4.042,4.36073333333333,241.069263888889,1.63847222222222,32
"1334",2010-08-10,181.808,9.0793,0,0.525,4.141,4.4133,241.954666666667,1.66486111111111,32
"1335",2010-08-11,176.064,9.03336666666667,0,0.542,4.118,4.37336666666667,240.542868055556,1.67166666666667,32
"1336",2010-08-12,169.098,8.8283,0,0.514,3.982,4.3323,240.794930555556,1.62375,32
"1337",2010-08-13,165.538,8.9049,0,0.508,4.097,4.2999,240.991159722222,1.63458333333333,33
"1338",2010-08-14,160.51,9.23783333333333,0,0.512,4.471,4.25483333333333,241.165875,1.68347222222222,33
"1339",2010-08-15,206.77,17.5997666666667,0,4.361,5.282,7.95676666666667,241.686625,3.16138888888889,33
"1340",2010-08-16,185.016,18.8288333333333,1.53,0.463,7.328,9.50783333333333,241.076958333333,3.4175,33
"1341",2010-08-17,138.356,16.3033666666667,0.94,0.741,5.488,9.13436666666667,211.202861111111,2.88569444444444,33
"1342",2010-08-18,0,0,0,0,0,0,0,0,33
"1343",2010-08-19,0,0,0,0,0,0,0,0,33
"1344",2010-08-20,0,0,0,0,0,0,0,0,34
"1345",2010-08-21,0,0,0,0,0,0,0,0,34
"1346",2010-08-22,24.648,1.55563333333333,0,0.054,0.3,1.20163333333333,25.6145972222222,0.285694444444444,34
"1347",2010-08-23,206.796,12.7609666666667,0,0.565,6.106,6.08996666666667,242.045423611111,2.32791666666667,34
"1348",2010-08-24,175.458,12.0491333333333,0,0.541,5.712,5.79613333333333,241.608159722222,2.25486111111111,34
"1349",2010-08-25,161.132,16.3401333333333,0.969,0.522,8.959,5.89013333333333,241.116305555556,2.94486111111111,34
"1350",2010-08-26,178.094,12.6208666666667,0,0.538,5.078,7.00486666666667,241.8138125,2.30055555555556,34
"1351",2010-08-27,304.318,33.8441666666667,0.93,7.583,12.707,12.6241666666667,240.859458333333,5.99402777777778,35
"1352",2010-08-28,237.504,24.0476,2.086,0.549,12.983,8.4296,242.565861111111,4.28180555555556,35
"1353",2010-08-29,191.694,27.808,3.005,0.534,13.095,11.174,241.007944444444,4.93777777777778,35
"1354",2010-08-30,180.656,24.9133666666667,0.94,1.47,11.79,10.7133666666667,241.374395833333,4.3825,35
"1355",2010-08-31,168.46,22.7517666666667,2.099,1.723,7.958,10.9717666666667,241.192388888889,4.10347222222222,35
"1356",2010-09-01,180.18,26.5553,1.947,1.194,13.99,9.4243,241.262840277778,4.69166666666667,35
"1357",2010-09-02,170.312,23.2082,0.929,0.5,11.785,9.9942,240.943715277778,4.08875,35
"1358",2010-09-03,168.596,22.4402333333333,0.94,0.523,9.747,11.2302333333333,240.533673611111,3.97347222222222,36
"1359",2010-09-04,218.024,29.064,2.605,0.734,13.241,12.484,241.101944444444,5.17347222222222,36
"1360",2010-09-05,187.01,22.0503,1.609,2.732,7.471,10.2383,242.140604166667,3.96375,36
"1361",2010-09-06,161.204,23.7146,3.164,0.532,10.174,9.8446,241.84175,4.20694444444444,36
"1362",2010-09-07,167.962,24.1975666666667,1.929,0.922,11.829,9.51756666666667,241.275159722222,4.30708333333333,36
"1363",2010-09-08,171.182,21.7302,0.001,0.495,7.478,13.7562,240.984006944444,3.87208333333333,36
"1364",2010-09-09,167.954,20.6452333333333,1.813,2.128,7.016,9.68823333333333,240.603215277778,3.70166666666667,36
"1365",2010-09-10,200.052,22.1351333333333,0.966,0.654,10.773,9.74213333333333,241.818201388889,3.92152777777778,37
"1366",2010-09-11,235.63,24.3885,0.93,1.427,8.996,13.0355,241.67075,4.31194444444444,37
"1367",2010-09-12,201.358,26.8682,1.805,2.08,8.891,14.0922,241.619722222222,4.75569444444444,37
"1368",2010-09-13,189.798,17.9386666666667,1.301,0.798,6.71,9.12966666666667,241.155270833333,3.24111111111111,37
"1369",2010-09-14,197.004,23.8446333333333,1.874,2.705,10.27,8.99563333333333,240.941319444444,4.23736111111111,37
"1370",2010-09-15,219.558,16.4349,0,0.898,6.018,9.5189,241.296777777778,2.95319444444444,37
"1371",2010-09-16,171.35,22.3289666666667,1.038,0.739,10.31,10.2419666666667,240.411770833333,3.93402777777778,37
"1372",2010-09-17,196.642,24.9601333333333,1.954,5.496,9.727,7.78313333333333,240.814875,4.42777777777778,38
"1373",2010-09-18,161.978,20.7991,0.982,0.754,11.779,7.2841,241.559076388889,3.66236111111111,38
"1374",2010-09-19,147.406,15.3266666666667,0,1.307,5.156,8.86366666666667,241.711305555556,2.71152777777778,38
"1375",2010-09-20,195.214,28.0472,3.323,0.766,13.262,10.6962,241.493736111111,4.98597222222222,38
"1376",2010-09-21,179.714,18.5229333333333,0,0.679,7.969,9.87493333333333,240.918645833333,3.31152777777778,38
"1377",2010-09-22,188.33,25.1732333333333,2.472,1.167,11.768,9.76623333333333,240.655027777778,4.46805555555556,38
"1378",2010-09-23,164.938,24.1643666666667,1.021,0.755,12.002,10.3863666666667,240.7245,4.22777777777778,38
"1379",2010-09-24,185.256,22.1332,1.739,0.773,8.666,10.9552,240.588722222222,3.92361111111111,39
"1380",2010-09-25,28.524,1.76676666666667,0,0.15,0.896,0.720766666666667,39.4603680555556,0.318333333333333,39
"1381",2010-09-26,0,0,0,0,0,0,0,0,39
"1382",2010-09-27,0,0,0,0,0,0,0,0,39
"1383",2010-09-28,25.84,7.84043333333333,0.944,0.181,0.902,5.81343333333333,47.8822916666667,1.36569444444444,39
"1384",2010-09-29,139.41,28.0737666666667,1.579,0.648,13.047,12.7997666666667,241.223409722222,4.87916666666667,39
"1385",2010-09-30,153.236,20.8046333333333,0,0.771,7.988,12.0456333333333,242.307791666667,3.60416666666667,39
"1386",2010-10-01,157.784,25.0803333333333,1.752,0.724,11.307,11.2973333333333,240.801979166667,4.37263888888889,40
"1387",2010-10-02,166.086,32.0542333333333,3.972,0.741,13.532,13.8092333333333,240.703458333333,5.58430555555556,40
"1388",2010-10-03,202.814,30.5114,5,2.564,7.738,15.2094,241.932840277778,5.39847222222222,40
"1389",2010-10-04,187.584,29.5993333333333,1.709,0.722,8.252,18.9163333333333,240.621458333333,5.19791666666667,40
"1390",2010-10-05,212.642,30.9104,0,3.012,12.037,15.8614,239.919,5.42208333333333,40
"1391",2010-10-06,140.568,21.9242666666667,1.016,0.527,8.055,12.3262666666667,241.27625,3.81555555555556,40
"1392",2010-10-07,180.096,30.1659,2.159,0.543,12.666,14.7979,241.605236111111,5.28763888888889,40
"1393",2010-10-08,200.616,25.1742666666667,0.964,0.71,9.927,13.5732666666667,240.982194444444,4.43347222222222,41
"1394",2010-10-09,254.02,26.863,0.959,1.585,13.132,11.187,240.1984375,4.74097222222222,41
"1395",2010-10-10,327.446,33.3150666666667,3.325,0.773,10.297,18.9200666666667,240.342347222222,5.91819444444444,41
"1396",2010-10-11,268.53,27.0431666666667,1.007,5.006,8.734,12.2961666666667,239.926194444444,4.82041666666667,41
"1397",2010-10-12,170.268,26.3282,1.104,0.78,9.812,14.6322,240.260673611111,4.68138888888889,41
"1398",2010-10-13,172.644,34.5647666666667,1.988,0.611,16.593,15.3727666666667,240.799319444444,6.01583333333333,41
"1399",2010-10-14,215.944,35.5853666666667,2.583,2.441,14.239,16.3223666666667,240.903215277778,6.26111111111111,41
"1400",2010-10-15,201.54,26.6054,0.712,0.827,10.786,14.2804,240.794944444444,4.68833333333333,42
"1401",2010-10-16,167.938,16.6669,0,0.645,7.656,8.3659,241.917493055556,2.93611111111111,42
"1402",2010-10-17,185.494,17.4563666666667,0.995,0.666,4.681,11.1143666666667,242.275826388889,3.06402777777778,42
"1403",2010-10-18,261.184,45.2314,2.234,10.218,16.382,16.3974,241.816180555556,7.90333333333333,42
"1404",2010-10-19,219.57,32.0996333333333,1.025,4.11,9.461,17.5036333333333,241.912784722222,5.65305555555556,42
"1405",2010-10-20,162.564,28.7994,2.154,0.69,10.33,15.6254,242.248125,5.03361111111111,42
"1406",2010-10-21,181.434,22.5866333333333,0.755,0.691,6.757,14.3836333333333,243.472423611111,3.94680555555556,42
"1407",2010-10-22,148.522,27.8148666666667,1.106,0.478,12.697,13.5338666666667,242.798201388889,4.78319444444444,43
"1408",2010-10-23,213.112,38.2206,3.737,3.883,13.465,17.1356,242.243534722222,6.68972222222222,43
"1409",2010-10-24,269.592,39.8832,1.982,7.573,13.238,17.0902,243.020972222222,6.97319444444444,43
"1410",2010-10-25,159.328,19.3882,0,0.541,6.748,12.0992,242.406152777778,3.39222222222222,43
"1411",2010-10-26,173.266,15.7650666666667,0,2.488,4.989,8.28806666666667,244.890958333333,2.75041666666667,43
"1412",2010-10-27,153.832,21.0046333333333,0,2.058,8.269,10.6776333333333,246.108708333333,3.62291666666667,43
"1413",2010-10-28,187.24,24.3887666666667,1.103,2.627,9.087,11.5717666666667,246.253895833333,4.20013888888889,43
"1414",2010-10-29,195.72,20.0737,1.075,0.726,3.911,14.3617,245.743104166667,3.51194444444444,44
"1415",2010-10-30,195.32,35.8783333333333,2.353,0.614,15.303,17.6083333333333,243.267368055556,6.22902777777778,44
"1416",2010-10-31,208.082,24.6071666666667,1.43,0.678,5.589,16.9101666666667,245.495277777778,4.23513888888889,44
"1417",2010-11-01,187.086,23.053,0,0.634,8.746,13.673,246.379597222222,3.93763888888889,44
"1418",2010-11-02,186.52,19.8513666666667,0,0.574,5.784,13.4933666666667,245.786916666667,3.42180555555556,44
"1419",2010-11-03,176.264,21.5549666666667,1.021,1.108,6.529,12.8969666666667,244.278534722222,3.75958333333333,44
"1420",2010-11-04,252.438,42.5857666666667,6.029,11.193,10.286,15.0777666666667,243.152229166667,7.49611111111111,44
"1421",2010-11-05,180.498,28.9348,0,0.79,12.61,15.5348,243.775034722222,5.05333333333333,45
"1422",2010-11-06,193.958,30.0901333333333,3.255,0.68,9.803,16.3521333333333,238.430222222222,5.34513888888889,45
"1423",2010-11-07,174.976,27.8969333333333,1.026,0.621,6.943,19.3069333333333,238.436486111111,4.96597222222222,45
"1424",2010-11-08,145.656,30.4256666666667,1.087,0.555,13.038,15.7456666666667,237.7430625,5.37319444444444,45
"1425",2010-11-09,154.67,33.7016333333333,2.097,0.583,12.5,18.5216333333333,237.788090277778,5.98597222222222,45
"1426",2010-11-10,153.472,32.4422333333333,1.026,5.858,13.308,12.2502333333333,239.084770833333,5.71666666666667,45
"1427",2010-11-11,152.188,29.5598666666667,3.424,2.216,6.259,17.6608666666667,238.728708333333,5.25555555555556,45
"1428",2010-11-12,151.144,30.6137,2.054,0.489,10.308,17.7627,238.837895833333,5.43486111111111,46
"1429",2010-11-13,162.18,33.7195666666667,1.051,0.589,13.853,18.2265666666667,239.332743055556,5.91958333333333,46
"1430",2010-11-14,203.694,33.9732,5.344,0.549,8.758,19.3222,239.279798611111,6.03236111111111,46
"1431",2010-11-15,126.716,29.1230333333333,1.075,4.222,8.918,14.9080333333333,239.549243055556,5.12569444444444,46
"1432",2010-11-16,133.598,25.1624666666667,0,0.478,7.949,16.7354666666667,241.197611111111,4.40361111111111,46
"1433",2010-11-17,141.916,26.3672,1.153,0.491,8.915,15.8082,241.452243055556,4.63125,46
"1434",2010-11-18,206.196,27.5358666666667,2.175,0.489,9.449,15.4228666666667,241.01675,4.87694444444444,46
"1435",2010-11-19,122.928,26.1733333333333,0,0.483,11.914,13.7763333333333,240.046756944444,4.57847222222222,47
"1436",2010-11-20,153.768,36.6167666666667,4.367,2.947,11.433,17.8697666666667,240.608333333333,6.47236111111111,47
"1437",2010-11-21,119.624,15.0151666666667,0,0.506,4.778,9.73116666666667,241.180194444444,2.63791666666667,47
"1438",2010-11-22,142.354,34.0256,4.855,2.11,10.136,16.9246,240.197118055556,6.01416666666667,47
"1439",2010-11-23,137.45,26.2922666666667,1.871,0.458,7.611,16.3522666666667,240.575527777778,4.67444444444444,47
"1440",2010-11-24,132.46,29.9374666666667,1.096,2.848,12.224,13.7694666666667,240.030965277778,5.24958333333333,47
"1441",2010-11-25,116.128,23.8527333333333,1.076,0.426,5.072,17.2787333333333,241.536256944444,4.16944444444444,47
"1442",2010-11-26,120.826,24.8017333333333,1.08,0.385,9.989,13.3477333333333,240.291029295329,4.9562945368171,48
