"","Date","Day_week","month","Year","MonthYear","Global_reactive_power","Global_active_power_kwh","Voltage","Global_intensity","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh"
"544",2008-06-12,"Thursday",6,2008,"6 - 2008",189.292,20.9888666666667,239.690020833333,3.79930555555556,1.951,0.567,7.246,11.2248666666667
"545",2008-06-13,"Friday",6,2008,"6 - 2008",281.816,31.238,238.887602501737,5.60597637248089,2.809,7.358,10.531,10.54
"546",2008-06-14,"Saturday",6,2008,"6 - 2008",344.28,23.082,240.014493055556,4.20777777777778,1.862,1.011,10.681,9.528
"547",2008-06-15,"Sunday",6,2008,"6 - 2008",281.006,38.1517,239.453729166667,6.77361111111111,6.471,6.802,11.589,13.2897
"548",2008-06-16,"Monday",6,2008,"6 - 2008",204.382,21.7174,240.433465277778,3.90472222222222,1.98,0.464,10.012,9.2614
"549",2008-06-17,"Tuesday",6,2008,"6 - 2008",175.464,19.0847333333333,240.354430555556,3.43458333333333,1.08,0.432,10.094,7.47873333333333
"550",2008-06-18,"Wednesday",6,2008,"6 - 2008",272.724,31.5601333333333,239.739868055556,5.71138888888889,7.549,3.04,12.687,8.28413333333333
"551",2008-06-19,"Thursday",6,2008,"6 - 2008",189.418,26.4680333333333,239.2726875,4.73791666666667,3.411,1.514,10.911,10.6320333333333
"552",2008-06-20,"Friday",6,2008,"6 - 2008",227.42,27.9350666666667,239.9391875,5.00819444444444,2.948,2.935,12.417,9.63506666666667
"553",2008-06-21,"Saturday",6,2008,"6 - 2008",239.028,28.9042333333333,239.463409722222,5.13416666666667,0.94,5.823,12.828,9.31323333333333
"554",2008-06-22,"Sunday",6,2008,"6 - 2008",294.144,26.1069333333333,239.044118055556,4.67402777777778,4.705,1.175,10.652,9.57493333333333
"555",2008-06-23,"Monday",6,2008,"6 - 2008",210.956,20.8632666666667,238.937652777778,3.79194444444444,2.6,0.581,10.124,7.55826666666667
"556",2008-06-24,"Tuesday",6,2008,"6 - 2008",253.022,29.2408666666667,237.915388888889,5.26222222222222,2.779,3.489,14.271,8.70186666666667
"557",2008-06-25,"Wednesday",6,2008,"6 - 2008",290.626,21.0295,238.894902777778,3.91097222222222,2.773,0.569,9.402,8.2855
"558",2008-06-26,"Thursday",6,2008,"6 - 2008",217.414,17.6003333333333,239.351402777778,3.21111111111111,0.921,0.572,8.971,7.13633333333333
"559",2008-06-27,"Friday",6,2008,"6 - 2008",262.008,29.2525333333333,238.934986111111,5.23666666666667,4.159,2.372,10.163,12.5585333333333
"560",2008-06-28,"Saturday",6,2008,"6 - 2008",210.954,20.1466666666667,239.142381944444,3.68597222222222,0,2,7.932,10.2146666666667
"561",2008-06-29,"Sunday",6,2008,"6 - 2008",183.664,12.4892,240.160645833333,2.33111111111111,0.955,0.535,3.896,7.1032
"562",2008-06-30,"Monday",6,2008,"6 - 2008",189.526,13.4032666666667,240.376118055556,2.47916666666667,0,0.521,6.819,6.06326666666667
"563",2008-07-01,"Tuesday",7,2008,"7 - 2008",277.788,20.254,239.540291666667,3.74,3.465,0.587,8.39,7.812
"564",2008-07-02,"Wednesday",7,2008,"7 - 2008",266.538,19.1200333333333,238.961979166667,3.56958333333333,0.962,0.65,7.002,10.5060333333333
"565",2008-07-03,"Thursday",7,2008,"7 - 2008",213.748,18.306,239.635493055556,3.34319444444444,0.958,2.569,7.41,7.369
"566",2008-07-04,"Friday",7,2008,"7 - 2008",188.132,15.7003333333333,240.179652777778,2.82833333333333,0,0.589,8.302,6.80933333333333
"567",2008-07-05,"Saturday",7,2008,"7 - 2008",224.78,24.4848,239.564770833333,4.38652777777778,1.875,6.754,8.365,7.4908
"568",2008-07-06,"Sunday",7,2008,"7 - 2008",253.582,30.0844,240.590229166667,5.35944444444444,4.258,5.23,7.536,13.0604
"569",2008-07-07,"Monday",7,2008,"7 - 2008",202.81,16.3898333333333,239.633715277778,2.96861111111111,2.171,0.592,7.149,6.47783333333333
"570",2008-07-08,"Tuesday",7,2008,"7 - 2008",196.318,18.7702333333333,239.700625,3.37138888888889,0.991,0.503,7.592,9.68423333333333
"571",2008-07-09,"Wednesday",7,2008,"7 - 2008",191.724,15.3219666666667,240.329576388889,2.77527777777778,0.951,0.499,7.352,6.51996666666667
"572",2008-07-10,"Thursday",7,2008,"7 - 2008",240.242,20.8546,239.867756944444,3.74347222222222,0.982,0.552,8.186,11.1346
"573",2008-07-11,"Friday",7,2008,"7 - 2008",251.036,20.9036,239.516909722222,3.78222222222222,0.724,0.558,9.251,10.3706
"574",2008-07-12,"Saturday",7,2008,"7 - 2008",266.124,22.1475333333333,240.059277777778,4.05041666666667,4.436,2.617,7.231,7.86353333333333
"575",2008-07-13,"Sunday",7,2008,"7 - 2008",166.908,20.8959,240.291216968011,3.76912378303199,1.671,3.164,7.056,9.0049
"576",2008-07-14,"Monday",7,2008,"7 - 2008",209.668,18.9654333333333,240.4941875,3.43166666666667,2.564,1.995,6.436,7.97043333333333
"577",2008-07-15,"Tuesday",7,2008,"7 - 2008",190.936,19.2643333333333,239.781444444444,3.43569444444444,0.968,0.552,8.585,9.15933333333333
"578",2008-07-16,"Wednesday",7,2008,"7 - 2008",206.462,17.9510333333333,240.593381944444,3.23680555555556,1.537,2.799,4.978,8.63703333333333
"579",2008-07-17,"Thursday",7,2008,"7 - 2008",239.506,21.9853666666667,239.917034722222,4.02666666666667,1.122,0.723,8.28,11.8603666666667
"580",2008-07-18,"Friday",7,2008,"7 - 2008",195.606,21.0264,239.5771875,3.73694444444444,1.143,0.552,9.26,10.0714
"581",2008-07-19,"Saturday",7,2008,"7 - 2008",208.03,22.4002333333333,239.151118055556,4.01972222222222,2.941,3.146,7.676,8.63723333333333
"582",2008-07-20,"Sunday",7,2008,"7 - 2008",172.576,15.6922333333333,239.777694444444,2.83638888888889,1.943,1.076,5.457,7.21623333333333
"583",2008-07-21,"Monday",7,2008,"7 - 2008",172.45,19.2746333333333,239.101694444444,3.48208333333333,1.698,0.431,9.189,7.95663333333333
"584",2008-07-22,"Tuesday",7,2008,"7 - 2008",161.128,12.3373666666667,239.670305555556,2.27263888888889,0,0.43,4.886,7.02136666666667
"585",2008-07-23,"Wednesday",7,2008,"7 - 2008",162.392,15.7105,240.096118055556,2.84944444444444,1.233,0.454,6.325,7.6985
"586",2008-07-24,"Thursday",7,2008,"7 - 2008",185.882,18.2241666666667,239.883763888889,3.22152777777778,0.837,0.476,8.344,8.56716666666667
"587",2008-07-25,"Friday",7,2008,"7 - 2008",182.714,14.4255666666667,239.057215277778,2.61833333333333,1.168,0.492,6.731,6.03456666666667
"588",2008-07-26,"Saturday",7,2008,"7 - 2008",213.318,13.5947333333333,240.028694444444,2.49444444444444,0,0.948,6.243,6.40373333333333
"589",2008-07-27,"Sunday",7,2008,"7 - 2008",233.138,19.1232666666667,238.471159722222,3.5125,1.063,0.858,8.385,8.81726666666667
"590",2008-07-28,"Monday",7,2008,"7 - 2008",198.514,13.7634,239.993694444444,2.57430555555556,0,0.509,5.963,7.2914
"591",2008-07-29,"Tuesday",7,2008,"7 - 2008",208.384,19.4426333333333,240.248881944444,3.64083333333333,1.571,0.53,5.802,11.5396333333333
"592",2008-07-30,"Wednesday",7,2008,"7 - 2008",227.536,21.6651333333333,239.085590277778,4.06513888888889,2.548,0.773,6.278,12.0661333333333
"593",2008-07-31,"Thursday",7,2008,"7 - 2008",243.476,23.2106333333333,240.095673611111,4.23180555555556,1.533,2.808,7.588,11.2816333333333
"594",2008-08-01,"Friday",8,2008,"8 - 2008",252.704,12.3262666666667,239.8054375,2.32791666666667,0.586,1.15,5.091,5.49926666666667
"595",2008-08-02,"Saturday",8,2008,"8 - 2008",178.294,8.4296,239.128729166667,1.58791666666667,0,0.504,3.803,4.1226
"596",2008-08-03,"Sunday",8,2008,"8 - 2008",166.052,8.41303333333333,237.0544375,1.57666666666667,0,0.499,3.926,3.98803333333333
"597",2008-08-04,"Monday",8,2008,"8 - 2008",193.62,18.7653333333333,237.863460736623,3.41723419041001,0.596,4.677,4.41,9.08233333333333
"598",2008-08-05,"Tuesday",8,2008,"8 - 2008",180.248,13.7853,238.736458333333,2.50597222222222,0.635,0.509,7.118,5.5233
"599",2008-08-06,"Wednesday",8,2008,"8 - 2008",214.504,5.4352,240.565826388889,1.09041666666667,0,0.513,2.215,2.7072
"600",2008-08-07,"Thursday",8,2008,"8 - 2008",214.94,5.5814,239.312326388889,1.12069444444444,0,0.526,2.357,2.6984
"601",2008-08-08,"Friday",8,2008,"8 - 2008",196.448,5.03666666666667,239.456541666667,1.00555555555556,0,0.481,1.98,2.57566666666667
"602",2008-08-09,"Saturday",8,2008,"8 - 2008",199.99,5.98206666666667,240.710458333333,1.16027777777778,0,0.489,1.902,3.59106666666667
"603",2008-08-10,"Sunday",8,2008,"8 - 2008",189.106,5.8672,240.264888888889,1.1225,0,0.464,1.905,3.4982
"604",2008-08-11,"Monday",8,2008,"8 - 2008",187.62,6.1986,240.718326388889,1.17069444444444,0,0.489,1.88,3.8296
"605",2008-08-12,"Tuesday",8,2008,"8 - 2008",187.042,4.8164,240.048284722222,0.953472222222222,0,0.462,1.844,2.5104
"606",2008-08-13,"Wednesday",8,2008,"8 - 2008",183.836,4.70973333333333,240.871513888889,0.931527777777778,0,0.451,1.789,2.46973333333333
"607",2008-08-14,"Thursday",8,2008,"8 - 2008",177.966,4.5043,241.140881944444,0.885,0,0.441,1.641,2.4223
"608",2008-08-15,"Friday",8,2008,"8 - 2008",178.178,4.5609,241.158166666667,0.895972222222222,0,0.439,1.691,2.4309
"609",2008-08-16,"Saturday",8,2008,"8 - 2008",181.678,4.58023333333333,242.095347222222,0.899444444444444,0,0.442,1.688,2.45023333333333
"610",2008-08-17,"Sunday",8,2008,"8 - 2008",179.516,4.57993333333333,241.183451388889,0.897777777777778,0,0.445,1.71,2.42493333333333
"611",2008-08-18,"Monday",8,2008,"8 - 2008",178.098,4.56263333333333,241.355840277778,0.894305555555556,0,0.44,1.719,2.40363333333333
"612",2008-08-19,"Tuesday",8,2008,"8 - 2008",180.622,4.5782,240.894736111111,0.903333333333333,0,0.442,1.697,2.4392
"613",2008-08-20,"Wednesday",8,2008,"8 - 2008",178.064,4.47453333333333,241.543708333333,0.883333333333333,0,0.437,1.626,2.41153333333333
"614",2008-08-21,"Thursday",8,2008,"8 - 2008",168.972,4.35496666666667,240.295666666667,0.849722222222222,0,0.432,1.577,2.34596666666667
"615",2008-08-22,"Friday",8,2008,"8 - 2008",174.654,4.45206666666667,240.882243055556,0.872083333333333,0,0.438,1.614,2.40006666666667
"616",2008-08-23,"Saturday",8,2008,"8 - 2008",169.422,4.24403333333333,242.142659722222,0.830833333333333,0,0.419,1.485,2.34003333333333
"617",2008-08-24,"Sunday",8,2008,"8 - 2008",163.91,4.24526666666667,241.613416666667,0.826388888888889,0,0.404,1.523,2.31826666666667
"618",2008-08-25,"Monday",8,2008,"8 - 2008",163.87,4.17163333333333,241.473972222222,0.808333333333333,0,0.422,1.436,2.31363333333333
"619",2008-08-26,"Tuesday",8,2008,"8 - 2008",166.566,4.29273333333333,241.119548611111,0.837222222222222,0,0.42,1.533,2.33973333333333
"620",2008-08-27,"Wednesday",8,2008,"8 - 2008",165.872,4.3019,240.576465277778,0.833194444444444,0,0.399,1.539,2.3639
"621",2008-08-28,"Thursday",8,2008,"8 - 2008",174.098,4.47076666666667,240.542652777778,0.875,0,0.432,1.631,2.40776666666667
"622",2008-08-29,"Friday",8,2008,"8 - 2008",171.186,4.4598,240.335451388889,0.875,0,0.43,1.599,2.4308
"623",2008-08-30,"Saturday",8,2008,"8 - 2008",177.552,4.50706666666667,240.513993055556,0.88625,0,0.435,1.619,2.45306666666667
"624",2008-08-31,"Sunday",8,2008,"8 - 2008",210.418,25.0102333333333,240.017637248089,4.4503127171647,2.056,3.733,12.117,7.10423333333333
"625",2008-09-01,"Monday",9,2008,"9 - 2008",184.486,20.7918333333333,239.915909722222,3.7325,0.95,0.521,10.183,9.13783333333333
"626",2008-09-02,"Tuesday",9,2008,"9 - 2008",224.634,23.0692333333333,239.328965277778,4.14152777777778,4.273,1.206,6.648,10.9422333333333
"627",2008-09-03,"Wednesday",9,2008,"9 - 2008",179.288,23.1414333333333,240.029458333333,4.11861111111111,1.326,1.902,10.213,9.70043333333333
"628",2008-09-04,"Thursday",9,2008,"9 - 2008",151.872,20.4203333333333,238.663493055556,3.65472222222222,2.225,0.404,9.408,8.38333333333333
"629",2008-09-05,"Friday",9,2008,"9 - 2008",147.236,14.566,239.590590277778,2.60555555555556,0.379,0.431,6.943,6.813
"630",2008-09-06,"Saturday",9,2008,"9 - 2008",238.292,31.1429,239.339777777778,5.52444444444444,2.948,6.5,13.4,8.2949
"631",2008-09-07,"Sunday",9,2008,"9 - 2008",176.444,22.8776,240.5886875,4.08083333333333,3.612,1.707,5.976,11.5826
"632",2008-09-08,"Monday",9,2008,"9 - 2008",160.574,21.8220666666667,241.381826388889,3.85333333333333,0.747,2.293,9.559,9.22306666666667
"633",2008-09-09,"Tuesday",9,2008,"9 - 2008",180.67,19.3275666666667,239.781666666667,3.46444444444444,0.236,0.453,7.728,10.9105666666667
"634",2008-09-10,"Wednesday",9,2008,"9 - 2008",166.43,21.6794,239.480583333333,3.8575,1.009,0.399,10.281,9.9904
"635",2008-09-11,"Thursday",9,2008,"9 - 2008",192.038,17.1452333333333,239.099805555556,3.08027777777778,1.005,0.417,7.644,8.07923333333333
"636",2008-09-12,"Friday",9,2008,"9 - 2008",178.298,23.2127,239.9683125,4.14458333333333,1.867,0.402,8.738,12.2057
"637",2008-09-13,"Saturday",9,2008,"9 - 2008",186.192,27.1906,240.124548611111,4.82013888888889,0.93,5.433,11.807,9.0206
"638",2008-09-14,"Sunday",9,2008,"9 - 2008",193.746,26.2721,239.888986111111,4.735,4.673,0.445,6.538,14.6161
"639",2008-09-15,"Monday",9,2008,"9 - 2008",136.118,28.2951333333333,240.255909722222,5.07180555555556,0.96,0.364,10.322,16.6491333333333
"640",2008-09-16,"Tuesday",9,2008,"9 - 2008",156.06,20.3643666666667,240.94875,3.61930555555556,0,0.368,8.249,11.7473666666667
"641",2008-09-17,"Wednesday",9,2008,"9 - 2008",177.168,25.3201666666667,240.656673611111,4.48972222222222,1.91,3.727,9.371,10.3121666666667
"642",2008-09-18,"Thursday",9,2008,"9 - 2008",189.376,25.0881666666667,240.327138888889,4.44736111111111,4.202,0.357,7.991,12.5381666666667
"643",2008-09-19,"Friday",9,2008,"9 - 2008",166.768,25.3141,240.357111111111,4.47875,1.569,0.351,12.367,11.0271
"644",2008-09-20,"Saturday",9,2008,"9 - 2008",156.204,21.7433333333333,240.594118055556,3.80555555555556,0,0.37,12.477,8.89633333333333
"645",2008-09-21,"Sunday",9,2008,"9 - 2008",206.262,25.5511666666667,240.940159722222,4.56027777777778,4.01,2.381,8.347,10.8131666666667
"646",2008-09-22,"Monday",9,2008,"9 - 2008",151.524,22.6427333333333,240.209159722222,4.01263888888889,1.014,2.448,10.227,8.95373333333333
"647",2008-09-23,"Tuesday",9,2008,"9 - 2008",165.128,20.5464666666667,240.183361111111,3.68416666666667,0,2.168,7.92,10.4584666666667
"648",2008-09-24,"Wednesday",9,2008,"9 - 2008",173.472,28.6391666666667,240.125791666667,5.03166666666667,2.019,4.73,10.548,11.3421666666667
"649",2008-09-25,"Thursday",9,2008,"9 - 2008",173.77,18.8536666666667,240.290326388889,3.34375,1.012,0.751,8.485,8.60566666666667
"650",2008-09-26,"Friday",9,2008,"9 - 2008",211.572,23.8575,240.393625,4.23958333333333,1.221,0.37,10.89,11.3765
"651",2008-09-27,"Saturday",9,2008,"9 - 2008",257.04,35.4574333333333,240.146479166667,6.25861111111111,4.347,2.584,12.688,15.8384333333333
"652",2008-09-28,"Sunday",9,2008,"9 - 2008",163.968,28.8517333333333,240.278416666667,5.07958333333333,1.92,0.385,11.242,15.3047333333333
"653",2008-09-29,"Monday",9,2008,"9 - 2008",199.432,25.0289666666667,240.264020833333,4.40944444444444,1.014,0.363,10.677,12.9749666666667
"654",2008-09-30,"Tuesday",9,2008,"9 - 2008",155.092,22.9167666666667,240.583770833333,4.02472222222222,0.998,0.36,7.415,14.1437666666667
"655",2008-10-01,"Wednesday",10,2008,"10 - 2008",181.256,31.2060666666667,241.128611111111,5.48208333333333,2.249,5.8,10.808,12.3490666666667
"656",2008-10-02,"Thursday",10,2008,"10 - 2008",153.676,22.4223666666667,240.328243055556,3.94861111111111,0,0.367,9.06,12.9953666666667
"657",2008-10-03,"Friday",10,2008,"10 - 2008",158.598,26.8763333333333,239.842006944444,4.74569444444444,4.801,0.349,9.432,12.2943333333333
"658",2008-10-04,"Saturday",10,2008,"10 - 2008",216.2,35.0082666666667,240.174402777778,6.14486111111111,3.462,0.629,12.573,18.3442666666667
"659",2008-10-05,"Sunday",10,2008,"10 - 2008",146.296,25.8325,240.137541666667,4.53416666666667,0.99,3.257,6.071,15.5145
"660",2008-10-06,"Monday",10,2008,"10 - 2008",125.204,23.7297,239.119076388889,4.21638888888889,0.99,0.286,9.562,12.8917
"661",2008-10-07,"Tuesday",10,2008,"10 - 2008",187.234,28.7761333333333,238.852868055556,5.16611111111111,1.016,0.419,9.476,17.8651333333333
"662",2008-10-08,"Wednesday",10,2008,"10 - 2008",152.41,31.0096,240.049013888889,5.43125,1.044,5.126,11.65,13.1896
"663",2008-10-09,"Thursday",10,2008,"10 - 2008",181.9,33.0613666666667,239.275423611111,5.81236111111111,1.032,3.064,11.652,17.3133666666667
"664",2008-10-10,"Friday",10,2008,"10 - 2008",148.044,25.3056333333333,239.634854166667,4.43680555555556,0,0.389,12.046,12.8706333333333
"665",2008-10-11,"Saturday",10,2008,"10 - 2008",154.848,27.8231,239.182618055556,4.90597222222222,2.144,2.335,11.373,11.9711
"666",2008-10-12,"Sunday",10,2008,"10 - 2008",161.806,31.799,240.151541666667,5.61513888888889,2.561,5.822,7.171,16.245
"667",2008-10-13,"Monday",10,2008,"10 - 2008",147.894,24.3662666666667,240.809423611111,4.25430555555556,1.037,0.535,9.483,13.3112666666667
"668",2008-10-14,"Tuesday",10,2008,"10 - 2008",164.286,26.8176,239.215729166667,4.73013888888889,1.177,0.442,9.939,15.2596
"669",2008-10-15,"Wednesday",10,2008,"10 - 2008",168.462,35.9482666666667,239.506791666667,6.32819444444444,1.998,7.042,9.984,16.9242666666667
"670",2008-10-16,"Thursday",10,2008,"10 - 2008",136.84,26.3946666666667,239.262847222222,4.66125,0.951,0.429,8.438,16.5766666666667
"671",2008-10-17,"Friday",10,2008,"10 - 2008",153.522,31.1147666666667,240.047625,5.47583333333333,2.036,3.187,9.639,16.2527666666667
"672",2008-10-18,"Saturday",10,2008,"10 - 2008",162.628,37.3198333333333,239.835430555556,6.54708333333333,0.799,1.655,12.146,22.7198333333333
"673",2008-10-19,"Sunday",10,2008,"10 - 2008",181.596,32.8655666666667,240.042548611111,5.80527777777778,0.698,8.01,4.6,19.5575666666667
"674",2008-10-20,"Monday",10,2008,"10 - 2008",137.812,27.7925666666667,240.432493055556,4.86027777777778,0.844,2.648,10.475,13.8255666666667
"675",2008-10-21,"Tuesday",10,2008,"10 - 2008",152.344,34.3952666666667,239.7306875,6.08083333333333,0.857,2.663,11.331,19.5442666666667
"676",2008-10-22,"Wednesday",10,2008,"10 - 2008",149.344,27.4335,240.815763888889,4.83694444444444,0.662,2.542,8.487,15.7425
"677",2008-10-23,"Thursday",10,2008,"10 - 2008",161.208,30.5082333333333,240.399041666667,5.37458333333333,0.815,1.435,10.587,17.6712333333333
"678",2008-10-24,"Friday",10,2008,"10 - 2008",168.014,35.5537666666667,240.413694444444,6.26694444444444,7.893,2.277,10.284,15.0997666666667
"679",2008-10-25,"Saturday",10,2008,"10 - 2008",111.238,25.3859333333333,240.960028632785,4.55476020042949,0.737,0.394,13.433,10.8219333333333
"680",2008-10-26,"Sunday",10,2008,"10 - 2008",115.53,8.72486666666667,242.123465277778,1.49916666666667,0,0.36,2.013,6.35186666666667
"681",2008-10-27,"Monday",10,2008,"10 - 2008",128.978,8.73153333333333,242.228055555556,1.50916666666667,0,0.402,1.967,6.36253333333333
"682",2008-10-28,"Tuesday",10,2008,"10 - 2008",145.076,22.1215,241.326791666667,3.85319444444444,2.263,0.362,5.09,14.4065
"683",2008-10-29,"Wednesday",10,2008,"10 - 2008",133.282,26.8762666666667,241.789597222222,4.60430555555556,1.037,0.345,4.015,21.4792666666667
"684",2008-10-30,"Thursday",10,2008,"10 - 2008",123.028,18.31,242.083291666667,3.27333333333333,0,0.345,2.619,15.346
"685",2008-10-31,"Friday",10,2008,"10 - 2008",104.348,21.4305333333333,241.329770833333,3.76638888888889,0,0.312,10.483,10.6355333333333
"686",2008-11-01,"Saturday",11,2008,"11 - 2008",113.672,13.8416333333333,241.810236111111,2.62569444444444,0,0.344,1.939,11.5586333333333
"687",2008-11-02,"Sunday",11,2008,"11 - 2008",120.472,15.1769,242.155743055556,2.86402777777778,0,0.346,2.824,12.0069
"688",2008-11-03,"Monday",11,2008,"11 - 2008",115.248,14.1266666666667,241.765118055556,2.665,0.963,0.347,1.892,10.9246666666667
"689",2008-11-04,"Tuesday",11,2008,"11 - 2008",121.476,26.0386,240.802444444444,4.65236111111111,0,6.214,4.106,15.7186
"690",2008-11-05,"Wednesday",11,2008,"11 - 2008",257.82,52.2488333333333,239.480770833333,9.23916666666667,7.597,10.409,8.362,25.8808333333333
"691",2008-11-06,"Thursday",11,2008,"11 - 2008",181.468,26.4739666666667,240.390215277778,4.72666666666667,1.033,0.43,6.734,18.2769666666667
"692",2008-11-07,"Friday",11,2008,"11 - 2008",109.988,26.9864,239.751784722222,4.75458333333333,1.032,0.389,10.421,15.1444
"693",2008-11-08,"Saturday",11,2008,"11 - 2008",133.168,28.8856333333333,239.308027777778,5.10472222222222,1.114,3.271,6.069,18.4316333333333
"694",2008-11-09,"Sunday",11,2008,"11 - 2008",210.946,42.9756333333333,238.454069444444,7.62097222222222,6.301,0.661,14.348,21.6656333333333
"695",2008-11-10,"Monday",11,2008,"11 - 2008",155.49,34.8646666666667,239.652245467225,6.17754532775453,1.023,0.355,10.285,23.2016666666667
"696",2008-11-11,"Tuesday",11,2008,"11 - 2008",128.08,40.9325,239.878694444444,7.18333333333333,2.475,2.288,14.651,21.5185
"697",2008-11-12,"Wednesday",11,2008,"11 - 2008",158.816,36.4415666666667,240.386961057024,6.34867872044506,1.066,2.712,9.43,23.2335666666667
"698",2008-11-13,"Thursday",11,2008,"11 - 2008",125.424,20.641,241.597923611111,3.62722222222222,0,0.338,6.315,13.988
